group	label
699	Adjusted AIC penalty = 1.4214
700	Adjusted AIC penalty = 1.4214
701	Adjusted AIC penalty = 1.4214
702	Adjusted AIC penalty = 1.4214
703	Adjusted AIC penalty = 1.4214
704	Adjusted AIC penalty = 1.4214
705	Adjusted AIC penalty = 1.4214
706	Adjusted AIC penalty = 1.4214
707	Adjusted AIC penalty = 1.4214
708	Adjusted AIC penalty = 1.4214
709	Adjusted AIC penalty = 1.4214
710	Adjusted AIC penalty = 1.4214
711	Adjusted AIC penalty = 1.4214
712	Adjusted AIC penalty = 1.4214
713	Adjusted AIC penalty = 1.4214
714	Adjusted AIC penalty = 1.4214
715	Adjusted AIC penalty = 1.4214
716	Adjusted AIC penalty = 1.4214
717	Adjusted AIC penalty = 1.4214
718	Adjusted AIC penalty = 1.4214
719	Adjusted AIC penalty = 1.4214
720	Adjusted AIC penalty = 1.4214
721	Adjusted AIC penalty = 1.4214
722	Adjusted AIC penalty = 1.4214
723	Adjusted AIC penalty = 1.4214
724	Adjusted AIC penalty = 1.4214
725	Adjusted AIC penalty = 1.4214
726	Adjusted AIC penalty = 1.4214
727	Adjusted AIC penalty = 1.4214
728	Adjusted AIC penalty = 1.4214
729	Adjusted AIC penalty = 1.4214
730	Adjusted AIC penalty = 1.4214
731	Adjusted AIC penalty = 1.4214
732	Adjusted AIC penalty = 1.4214
733	Adjusted AIC penalty = 1.4214
734	Adjusted AIC penalty = 1.4214
735	Adjusted AIC penalty = 1.4214
736	Adjusted AIC penalty = 1.4214
737	Adjusted AIC penalty = 1.4214
738	Adjusted AIC penalty = 1.4214
739	Adjusted AIC penalty = 1.4214
740	Adjusted AIC penalty = 1.4214
741	Adjusted AIC penalty = 1.4214
742	Adjusted AIC penalty = 1.4214
743	Adjusted AIC penalty = 1.4214
744	Adjusted AIC penalty = 1.4214
745	Adjusted AIC penalty = 1.4214
746	Adjusted AIC penalty = 1.4214
747	Adjusted AIC penalty = 1.4214
748	Adjusted AIC penalty = 1.4214
749	Adjusted AIC penalty = 1.4214
750	Adjusted AIC penalty = 1.4214
751	Adjusted AIC penalty = 1.4214
752	Adjusted AIC penalty = 1.4214
753	Adjusted AIC penalty = 1.4214
754	Adjusted AIC penalty = 1.4214
755	Adjusted AIC penalty = 1.4214
756	Adjusted AIC penalty = 1.4214
757	Adjusted AIC penalty = 1.4214
758	Adjusted AIC penalty = 1.4214
759	Adjusted AIC penalty = 1.4214
760	Adjusted AIC penalty = 1.4214
761	Adjusted AIC penalty = 1.4214
762	Adjusted AIC penalty = 1.4214
763	Adjusted AIC penalty = 1.4214
764	Adjusted AIC penalty = 1.4214
765	Adjusted AIC penalty = 1.4214
766	Adjusted AIC penalty = 1.4214
767	Adjusted AIC penalty = 1.4214
768	Adjusted AIC penalty = 1.4214
769	Adjusted AIC penalty = 1.4214
770	Adjusted AIC penalty = 1.4214
771	Adjusted AIC penalty = 1.4214
772	Adjusted AIC penalty = 1.4214
773	Adjusted AIC penalty = 1.4214
774	Adjusted AIC penalty = 1.4214
775	Adjusted AIC penalty = 1.4214
776	Adjusted AIC penalty = 1.4214
777	Adjusted AIC penalty = 1.4214
778	Adjusted AIC penalty = 1.4214
779	Adjusted AIC penalty = 1.4214
780	Adjusted AIC penalty = 1.4214
781	Adjusted AIC penalty = 1.4214
782	Adjusted AIC penalty = 1.4214
783	Adjusted AIC penalty = 1.4214
784	Adjusted AIC penalty = 1.4214
785	Adjusted AIC penalty = 1.4214
786	Adjusted AIC penalty = 1.4214
787	Adjusted AIC penalty = 1.4214
788	Adjusted AIC penalty = 1.4214
789	Adjusted AIC penalty = 1.4214
790	Adjusted AIC penalty = 1.4214
791	Adjusted AIC penalty = 1.4214
792	Adjusted AIC penalty = 1.4214
793	Adjusted AIC penalty = 1.4214
794	Adjusted AIC penalty = 1.4214
795	Adjusted AIC penalty = 1.4214
796	Adjusted AIC penalty = 1.4214
797	Adjusted AIC penalty = 1.4214
798	Adjusted AIC penalty = 1.4214
799	Adjusted AIC penalty = 1.4214
800	Adjusted AIC penalty = 1.4214
801	Adjusted AIC penalty = 1.4214
802	Adjusted AIC penalty = 1.4214
803	Adjusted AIC penalty = 1.4214
804	Adjusted AIC penalty = 1.4214
805	Adjusted AIC penalty = 1.4214
806	Adjusted AIC penalty = 1.4214
807	Adjusted AIC penalty = 1.4214
808	Adjusted AIC penalty = 1.4214
809	Adjusted AIC penalty = 1.4214
810	Adjusted AIC penalty = 1.4214
811	Adjusted AIC penalty = 1.4214
812	Adjusted AIC penalty = 1.4214
813	Adjusted AIC penalty = 1.4214
814	Adjusted AIC penalty = 1.4214
815	Adjusted AIC penalty = 1.4214
816	Adjusted AIC penalty = 1.4214
817	Adjusted AIC penalty = 1.4214
818	Adjusted AIC penalty = 1.4214
819	Adjusted AIC penalty = 1.4214
820	Adjusted AIC penalty = 1.4214
821	Adjusted AIC penalty = 1.4214
822	Adjusted AIC penalty = 1.4214
823	Adjusted AIC penalty = 1.4214
824	Adjusted AIC penalty = 1.4214
825	Adjusted AIC penalty = 1.4214
826	Adjusted AIC penalty = 1.4214
827	Adjusted AIC penalty = 1.4214
828	Adjusted AIC penalty = 1.4214
829	Adjusted AIC penalty = 1.4214
830	Adjusted AIC penalty = 1.4214
831	Adjusted AIC penalty = 1.4214
832	Adjusted AIC penalty = 1.4214
833	Adjusted AIC penalty = 1.4214
834	Adjusted AIC penalty = 1.4214
835	Adjusted AIC penalty = 1.4214
836	Adjusted AIC penalty = 1.4214
837	Adjusted AIC penalty = 1.4214
838	Adjusted AIC penalty = 1.4214
839	Adjusted AIC penalty = 1.4214
840	Adjusted AIC penalty = 1.4214
841	Adjusted AIC penalty = 1.4214
842	Adjusted AIC penalty = 1.4214
843	Adjusted AIC penalty = 1.4214
844	Adjusted AIC penalty = 1.4214
845	Adjusted AIC penalty = 1.4214
846	Adjusted AIC penalty = 1.4214
847	Adjusted AIC penalty = 1.4214
848	Adjusted AIC penalty = 1.4214
849	Adjusted AIC penalty = 1.4214
850	Adjusted AIC penalty = 1.4214
851	Adjusted AIC penalty = 1.4214
852	Adjusted AIC penalty = 1.4214
853	Adjusted AIC penalty = 1.4214
854	Adjusted AIC penalty = 1.4214
855	Adjusted AIC penalty = 1.4214
856	Adjusted AIC penalty = 1.4214
857	Adjusted AIC penalty = 1.4214
858	Adjusted AIC penalty = 1.4214
859	Adjusted AIC penalty = 1.4214
860	Adjusted AIC penalty = 1.4214
861	Adjusted AIC penalty = 1.4214
862	Adjusted AIC penalty = 1.4214
863	Adjusted AIC penalty = 1.4214
864	Adjusted AIC penalty = 1.4214
865	Adjusted AIC penalty = 1.4214
866	Adjusted AIC penalty = 1.4214
867	Adjusted AIC penalty = 1.4214
868	Adjusted AIC penalty = 1.4214
869	Adjusted AIC penalty = 1.4214
870	Adjusted AIC penalty = 1.4214
871	Adjusted AIC penalty = 1.4214
872	Adjusted AIC penalty = 1.4214
873	Adjusted AIC penalty = 1.4214
874	Adjusted AIC penalty = 1.4214
875	Adjusted AIC penalty = 1.4214
876	Adjusted AIC penalty = 1.4214
877	Adjusted AIC penalty = 1.4214
878	Adjusted AIC penalty = 1.4214
879	Adjusted AIC penalty = 1.4214
880	Adjusted AIC penalty = 1.4214
881	Adjusted AIC penalty = 1.4214
882	Adjusted AIC penalty = 1.4214
883	Adjusted AIC penalty = 1.4214
884	Adjusted AIC penalty = 1.4214
885	Adjusted AIC penalty = 1.4214
886	Adjusted AIC penalty = 1.4214
887	Adjusted AIC penalty = 1.4214
888	Adjusted AIC penalty = 1.4214
889	Adjusted AIC penalty = 1.4214
890	Adjusted AIC penalty = 1.4214
891	Adjusted AIC penalty = 1.4214
892	Adjusted AIC penalty = 1.4214
893	Adjusted AIC penalty = 1.4214
894	Adjusted AIC penalty = 1.4214
895	Adjusted AIC penalty = 1.4214
896	Adjusted AIC penalty = 1.4214
897	Adjusted AIC penalty = 1.4214
898	Adjusted AIC penalty = 1.4214
899	Adjusted AIC penalty = 1.4214
900	Adjusted AIC penalty = 1.4214
901	Adjusted AIC penalty = 1.4214
902	Adjusted AIC penalty = 1.4214
903	Adjusted AIC penalty = 1.4214
904	Adjusted AIC penalty = 1.4214
905	Adjusted AIC penalty = 1.4214
906	Adjusted AIC penalty = 1.4214
907	Adjusted AIC penalty = 1.4214
908	Adjusted AIC penalty = 1.4214
909	Adjusted AIC penalty = 1.4214
910	Adjusted AIC penalty = 1.4214
911	Adjusted AIC penalty = 1.4214
912	Adjusted AIC penalty = 1.4214
913	Adjusted AIC penalty = 1.4214
914	Adjusted AIC penalty = 1.4214
915	Adjusted AIC penalty = 1.4214
916	Adjusted AIC penalty = 1.4214
917	Adjusted AIC penalty = 1.4214
918	Adjusted AIC penalty = 1.4214
919	Adjusted AIC penalty = 1.4214
920	Adjusted AIC penalty = 1.4214
921	Adjusted AIC penalty = 1.4214
922	Adjusted AIC penalty = 1.4214
923	Adjusted AIC penalty = 1.4214
924	Adjusted AIC penalty = 1.4214
925	Adjusted AIC penalty = 1.4214
926	Adjusted AIC penalty = 1.4214
927	Adjusted AIC penalty = 1.4214
928	Adjusted AIC penalty = 1.4214
929	Adjusted AIC penalty = 1.4214
930	Adjusted AIC penalty = 1.4214
931	Adjusted AIC penalty = 1.4214
932	Adjusted AIC penalty = 1.4214
933	Adjusted AIC penalty = 1.4214
934	Adjusted AIC penalty = 1.4214
935	Adjusted AIC penalty = 1.4214
936	Adjusted AIC penalty = 1.4214
937	Adjusted AIC penalty = 1.4214
938	Adjusted AIC penalty = 1.4214
939	Adjusted AIC penalty = 1.4214
940	Adjusted AIC penalty = 1.4214
941	Adjusted AIC penalty = 1.4214
942	Adjusted AIC penalty = 1.4214
943	Adjusted AIC penalty = 1.4214
944	Adjusted AIC penalty = 1.4214
945	Adjusted AIC penalty = 1.4214
946	Adjusted AIC penalty = 1.4214
947	Adjusted AIC penalty = 1.4214
948	Adjusted AIC penalty = 1.4214
949	Adjusted AIC penalty = 1.4214
950	Adjusted AIC penalty = 1.4214
951	Adjusted AIC penalty = 1.4214
952	Adjusted AIC penalty = 1.4214
953	Adjusted AIC penalty = 1.4214
954	Adjusted AIC penalty = 1.4214
955	Adjusted AIC penalty = 1.4214
956	Adjusted AIC penalty = 1.4214
957	Adjusted AIC penalty = 1.4214
958	Adjusted AIC penalty = 1.4214
959	Adjusted AIC penalty = 1.4214
960	Adjusted AIC penalty = 1.4214
961	Adjusted AIC penalty = 1.4214
962	Adjusted AIC penalty = 1.4214
963	Adjusted AIC penalty = 1.4214
964	Adjusted AIC penalty = 1.4214
965	Adjusted AIC penalty = 1.4214
966	Adjusted AIC penalty = 1.4214
967	Adjusted AIC penalty = 1.4214
968	Adjusted AIC penalty = 1.4214
969	Adjusted AIC penalty = 1.4214
970	Adjusted AIC penalty = 1.4214
971	Adjusted AIC penalty = 1.4214
972	Adjusted AIC penalty = 1.4214
973	Adjusted AIC penalty = 1.4214
974	Adjusted AIC penalty = 1.4214
975	Adjusted AIC penalty = 1.4214
976	Adjusted AIC penalty = 1.4214
977	Adjusted AIC penalty = 1.4214
978	Adjusted AIC penalty = 1.4214
979	Adjusted AIC penalty = 1.4214
980	Adjusted AIC penalty = 1.4214
981	Adjusted AIC penalty = 1.4214
982	Adjusted AIC penalty = 1.4214
983	Adjusted AIC penalty = 1.4214
984	Adjusted AIC penalty = 1.4214
985	Adjusted AIC penalty = 1.4214
986	Adjusted AIC penalty = 1.4214
987	Adjusted AIC penalty = 1.4214
988	Adjusted AIC penalty = 1.4214
989	Adjusted AIC penalty = 1.4214
990	Adjusted AIC penalty = 1.4214
991	Adjusted AIC penalty = 1.4214
992	Adjusted AIC penalty = 1.4214
993	Adjusted AIC penalty = 1.4214
994	Adjusted AIC penalty = 1.4214
995	Adjusted AIC penalty = 1.4214
996	Adjusted AIC penalty = 1.4214
997	Adjusted AIC penalty = 1.4214
998	Adjusted AIC penalty = 1.4214
999	Adjusted AIC penalty = 1.4214
1000	Adjusted AIC penalty = 1.4214
1001	Adjusted AIC penalty = 1.4214
1002	Adjusted AIC penalty = 1.4214
1003	Adjusted AIC penalty = 1.4214
1004	Adjusted AIC penalty = 1.4214
1005	Adjusted AIC penalty = 1.4214
1006	Adjusted AIC penalty = 1.4214
1007	Adjusted AIC penalty = 1.4214
1008	Adjusted AIC penalty = 1.4214
1009	Adjusted AIC penalty = 1.4214
1010	Adjusted AIC penalty = 1.4214
1011	Adjusted AIC penalty = 1.4214
1012	Adjusted AIC penalty = 1.4214
1013	Adjusted AIC penalty = 1.4214
1014	Adjusted AIC penalty = 1.4214
1015	Adjusted AIC penalty = 1.4214
1016	Adjusted AIC penalty = 1.4214
1017	Adjusted AIC penalty = 1.4214
1018	Adjusted AIC penalty = 1.4214
1019	Adjusted AIC penalty = 1.4214
1020	Adjusted AIC penalty = 1.4214
1021	Adjusted AIC penalty = 1.4214
1022	Adjusted AIC penalty = 1.4214
1023	Adjusted AIC penalty = 1.4214
1024	Adjusted AIC penalty = 1.4214
1025	Adjusted AIC penalty = 1.4214
1026	Adjusted AIC penalty = 1.4214
1027	Adjusted AIC penalty = 1.4214
1028	Adjusted AIC penalty = 1.4214
1029	Adjusted AIC penalty = 1.4214
1030	Adjusted AIC penalty = 1.4214
1031	Adjusted AIC penalty = 1.4214
1032	Adjusted AIC penalty = 1.4214
1033	Adjusted AIC penalty = 1.4214
1034	Adjusted AIC penalty = 1.4214
1035	Adjusted AIC penalty = 1.4214
1036	Adjusted AIC penalty = 1.4214
1037	Adjusted AIC penalty = 1.4214
1038	Adjusted AIC penalty = 1.4214
1039	Adjusted AIC penalty = 1.4214
1040	Adjusted AIC penalty = 1.4214
1041	Adjusted AIC penalty = 1.4214
1042	Adjusted AIC penalty = 1.4214
1043	Adjusted AIC penalty = 1.4214
1044	Adjusted AIC penalty = 1.4214
1045	Adjusted AIC penalty = 1.4214
1046	Adjusted AIC penalty = 1.4214
1047	Adjusted AIC penalty = 1.4214
1048	Adjusted AIC penalty = 1.4214
1049	Adjusted AIC penalty = 1.4214
1050	Adjusted AIC penalty = 1.4214
1051	Adjusted AIC penalty = 1.4214
1052	Adjusted AIC penalty = 1.4214
1053	Adjusted AIC penalty = 1.4214
1054	Adjusted AIC penalty = 1.4214
1055	Adjusted AIC penalty = 1.4214
1056	Adjusted AIC penalty = 1.4214
1057	Adjusted AIC penalty = 1.4214
1058	Adjusted AIC penalty = 1.4214
1059	Adjusted AIC penalty = 1.4214
1060	Adjusted AIC penalty = 1.4214
1061	Adjusted AIC penalty = 1.4214
1062	Adjusted AIC penalty = 1.4214
1063	Adjusted AIC penalty = 1.4214
1064	Adjusted AIC penalty = 1.4214
1065	Adjusted AIC penalty = 1.4214
1066	Adjusted AIC penalty = 1.4214
1067	Adjusted AIC penalty = 1.4214
1068	Adjusted AIC penalty = 1.4214
1069	Adjusted AIC penalty = 1.4214
1070	Adjusted AIC penalty = 1.4214
1071	Adjusted AIC penalty = 1.4214
1072	Adjusted AIC penalty = 1.4214
1073	Adjusted AIC penalty = 1.4214
1074	Adjusted AIC penalty = 1.4214
1075	Adjusted AIC penalty = 1.4214
1076	Adjusted AIC penalty = 1.4214
1077	Adjusted AIC penalty = 1.4214
1078	Adjusted AIC penalty = 1.4214
1079	Adjusted AIC penalty = 1.4214
1080	Adjusted AIC penalty = 1.4214
1081	Adjusted AIC penalty = 1.4214
1082	Adjusted AIC penalty = 1.4214
1083	Adjusted AIC penalty = 1.4214
1084	Adjusted AIC penalty = 1.4214
1085	Adjusted AIC penalty = 1.4214
1086	Adjusted AIC penalty = 1.4214
1087	Adjusted AIC penalty = 1.4214
1088	Adjusted AIC penalty = 1.4214
1089	Adjusted AIC penalty = 1.4214
1090	Adjusted AIC penalty = 1.4214
1091	Adjusted AIC penalty = 1.4214
1092	Adjusted AIC penalty = 1.4214
1093	Adjusted AIC penalty = 1.4214
1094	Adjusted AIC penalty = 1.4214
1095	Adjusted AIC penalty = 1.4214
1096	Adjusted AIC penalty = 1.4214
1097	Adjusted AIC penalty = 1.4214
1098	Adjusted AIC penalty = 1.4214
1099	Adjusted AIC penalty = 1.4214
1100	Adjusted AIC penalty = 1.4214
1101	Adjusted AIC penalty = 1.4214
1102	Adjusted AIC penalty = 1.4214
1103	Adjusted AIC penalty = 1.4214
1104	Adjusted AIC penalty = 1.4214
1105	Adjusted AIC penalty = 1.4214
1106	Adjusted AIC penalty = 1.4214
1107	Adjusted AIC penalty = 1.4214
1108	Adjusted AIC penalty = 1.4214
1109	Adjusted AIC penalty = 1.4214
1110	Adjusted AIC penalty = 1.4214
1111	Adjusted AIC penalty = 1.4214
1112	Adjusted AIC penalty = 1.4214
1113	Adjusted AIC penalty = 1.4214
1114	Adjusted AIC penalty = 1.4214
1115	Adjusted AIC penalty = 1.4214
1116	Adjusted AIC penalty = 1.4214
1117	Adjusted AIC penalty = 1.4214
1118	Adjusted AIC penalty = 1.4214
1119	Adjusted AIC penalty = 1.4214
1120	Adjusted AIC penalty = 1.4214
1121	Adjusted AIC penalty = 1.4214
1122	Adjusted AIC penalty = 1.4214
1123	Adjusted AIC penalty = 1.4214
1124	Adjusted AIC penalty = 1.4214
1125	Adjusted AIC penalty = 1.4214
1126	Adjusted AIC penalty = 1.4214
1127	Adjusted AIC penalty = 1.4214
1128	Adjusted AIC penalty = 1.4214
1129	Adjusted AIC penalty = 1.4214
1130	Adjusted AIC penalty = 1.4214
1131	Adjusted AIC penalty = 1.4214
1132	Adjusted AIC penalty = 1.4214
1133	Adjusted AIC penalty = 1.4214
1134	Adjusted AIC penalty = 1.4214
1135	Adjusted AIC penalty = 1.4214
1136	Adjusted AIC penalty = 1.4214
1137	Adjusted AIC penalty = 1.4214
1138	Adjusted AIC penalty = 1.4214
1139	Adjusted AIC penalty = 1.4214
1140	Adjusted AIC penalty = 1.4214
1141	Adjusted AIC penalty = 1.4214
1142	Adjusted AIC penalty = 1.4214
1143	Adjusted AIC penalty = 1.4214
1144	Adjusted AIC penalty = 1.4214
1145	Adjusted AIC penalty = 1.4214
1146	Adjusted AIC penalty = 1.4214
1147	Adjusted AIC penalty = 1.4214
1148	Adjusted AIC penalty = 1.4214
1149	Adjusted AIC penalty = 1.4214
1150	Adjusted AIC penalty = 1.4214
1151	Adjusted AIC penalty = 1.4214
1152	Adjusted AIC penalty = 1.4214
1153	Adjusted AIC penalty = 1.4214
1154	Adjusted AIC penalty = 1.4214
1155	Adjusted AIC penalty = 1.4214
1156	Adjusted AIC penalty = 1.4214
1157	Adjusted AIC penalty = 1.4214
1158	Adjusted AIC penalty = 1.4214
1159	Adjusted AIC penalty = 1.4214
1160	Adjusted AIC penalty = 1.4214
1161	Adjusted AIC penalty = 1.4214
1162	Adjusted AIC penalty = 1.4214
1163	Adjusted AIC penalty = 1.4214
1164	Adjusted AIC penalty = 1.4214
1165	Adjusted AIC penalty = 1.4214
1166	Adjusted AIC penalty = 1.4214
1167	Adjusted AIC penalty = 1.4214
1168	Adjusted AIC penalty = 1.4214
1169	Adjusted AIC penalty = 1.4214
1170	Adjusted AIC penalty = 1.4214
1171	Adjusted AIC penalty = 1.4214
1172	Adjusted AIC penalty = 1.4214
1173	Adjusted AIC penalty = 1.4214
1174	Adjusted AIC penalty = 1.4214
1175	Adjusted AIC penalty = 1.4214
1176	Adjusted AIC penalty = 1.4214
1177	Adjusted AIC penalty = 1.4214
1178	Adjusted AIC penalty = 1.4214
1179	Adjusted AIC penalty = 1.4214
1180	Adjusted AIC penalty = 1.4214
1181	Adjusted AIC penalty = 1.4214
1182	Adjusted AIC penalty = 1.4214
1183	Adjusted AIC penalty = 1.4214
1184	Adjusted AIC penalty = 1.4214
1185	Adjusted AIC penalty = 1.4214
1186	Adjusted AIC penalty = 1.4214
1187	Adjusted AIC penalty = 1.4214
1188	Adjusted AIC penalty = 1.4214
1189	Adjusted AIC penalty = 1.4214
1190	Adjusted AIC penalty = 1.4214
1191	Adjusted AIC penalty = 1.4214
1192	Adjusted AIC penalty = 1.4214
1193	Adjusted AIC penalty = 1.4214
1194	Adjusted AIC penalty = 1.4214
1195	Adjusted AIC penalty = 1.4214
1196	Adjusted AIC penalty = 1.4214
1197	Adjusted AIC penalty = 1.4214
1198	Adjusted AIC penalty = 1.4214
1199	Adjusted AIC penalty = 1.4214
1200	Adjusted AIC penalty = 1.4214
1201	Adjusted AIC penalty = 1.4214
1202	Adjusted AIC penalty = 1.4214
1203	Adjusted AIC penalty = 1.4214
1204	Adjusted AIC penalty = 1.4214
1205	Adjusted AIC penalty = 1.4214
1206	Adjusted AIC penalty = 1.4214
1207	Adjusted AIC penalty = 1.4214
1208	Adjusted AIC penalty = 1.4214
1209	Adjusted AIC penalty = 1.4214
1210	Adjusted AIC penalty = 1.4214
1211	Adjusted AIC penalty = 1.4214
1212	Adjusted AIC penalty = 1.4214
1213	Adjusted AIC penalty = 1.4214
1214	Adjusted AIC penalty = 1.4214
1215	Adjusted AIC penalty = 1.4214
1216	Adjusted AIC penalty = 1.4214
1217	Adjusted AIC penalty = 1.4214
1218	Adjusted AIC penalty = 1.4214
1219	Adjusted AIC penalty = 1.4214
1220	Adjusted AIC penalty = 1.4214
1221	Adjusted AIC penalty = 1.4214
1222	Adjusted AIC penalty = 1.4214
1223	Adjusted AIC penalty = 1.4214
1224	Adjusted AIC penalty = 1.4214
1225	Adjusted AIC penalty = 1.4214
1226	Adjusted AIC penalty = 1.4214
1227	Adjusted AIC penalty = 1.4214
1228	Adjusted AIC penalty = 1.4214
1229	Adjusted AIC penalty = 1.4214
1230	Adjusted AIC penalty = 1.4214
1231	Adjusted AIC penalty = 1.4214
1232	Adjusted AIC penalty = 1.4214
1233	Adjusted AIC penalty = 1.4214
1234	Adjusted AIC penalty = 1.4214
1235	Adjusted AIC penalty = 1.4214
1236	Adjusted AIC penalty = 1.4214
1237	Adjusted AIC penalty = 1.4214
1238	Adjusted AIC penalty = 1.4214
1239	Adjusted AIC penalty = 1.4214
1240	Adjusted AIC penalty = 1.4214
1241	Adjusted AIC penalty = 1.4214
1242	Adjusted AIC penalty = 1.4214
1243	Adjusted AIC penalty = 1.4214
1244	Adjusted AIC penalty = 1.4214
1245	Adjusted AIC penalty = 1.4214
1246	Adjusted AIC penalty = 1.4214
1247	Adjusted AIC penalty = 1.4214
1248	Adjusted AIC penalty = 1.4214
1249	Adjusted AIC penalty = 1.4214
1250	Adjusted AIC penalty = 1.4214
1251	Adjusted AIC penalty = 1.4214
1252	Adjusted AIC penalty = 1.4214
1253	Adjusted AIC penalty = 1.4214
1254	Adjusted AIC penalty = 1.4214
1255	Adjusted AIC penalty = 1.4214
1256	Adjusted AIC penalty = 1.4214
1257	Adjusted AIC penalty = 1.4214
1258	Adjusted AIC penalty = 1.4214
1259	Adjusted AIC penalty = 1.4214
1260	Adjusted AIC penalty = 1.4214
1261	Adjusted AIC penalty = 1.4214
1262	Adjusted AIC penalty = 1.4214
1263	Adjusted AIC penalty = 1.4214
1264	Adjusted AIC penalty = 1.4214
1265	Adjusted AIC penalty = 1.4214
1266	Adjusted AIC penalty = 1.4214
1267	Adjusted AIC penalty = 1.4214
1268	Adjusted AIC penalty = 1.4214
1269	Adjusted AIC penalty = 1.4214
1270	Adjusted AIC penalty = 1.4214
1271	Adjusted AIC penalty = 1.4214
1272	Adjusted AIC penalty = 1.4214
1273	Adjusted AIC penalty = 1.4214
1274	Adjusted AIC penalty = 1.4214
1275	Adjusted AIC penalty = 1.4214
1276	Adjusted AIC penalty = 1.4214
1277	Adjusted AIC penalty = 1.4214
1278	Adjusted AIC penalty = 1.4214
1279	Adjusted AIC penalty = 1.4214
1280	Adjusted AIC penalty = 1.4214
1281	Adjusted AIC penalty = 1.4214
1282	Adjusted AIC penalty = 1.4214
1283	Adjusted AIC penalty = 1.4214
1284	Adjusted AIC penalty = 1.4214
1285	Adjusted AIC penalty = 1.4214
1286	Adjusted AIC penalty = 1.4214
1287	Adjusted AIC penalty = 1.4214
1288	Adjusted AIC penalty = 1.4214
1289	Adjusted AIC penalty = 1.4214
1290	Adjusted AIC penalty = 1.4214
1291	Adjusted AIC penalty = 1.4214
1292	Adjusted AIC penalty = 1.4214
1293	Adjusted AIC penalty = 1.4214
1294	Adjusted AIC penalty = 1.4214
1295	Adjusted AIC penalty = 1.4214
1296	Adjusted AIC penalty = 1.4214
1297	Adjusted AIC penalty = 1.4214
1298	Adjusted AIC penalty = 1.4214
1299	Adjusted AIC penalty = 1.4214
1300	Adjusted AIC penalty = 1.4214
1301	Adjusted AIC penalty = 1.4214
1302	Adjusted AIC penalty = 1.4214
1303	Adjusted AIC penalty = 1.4214
1304	Adjusted AIC penalty = 1.4214
1305	Adjusted AIC penalty = 1.4214
1306	Adjusted AIC penalty = 1.4214
1307	Adjusted AIC penalty = 1.4214
1308	Adjusted AIC penalty = 1.4214
1309	Adjusted AIC penalty = 1.4214
1310	Adjusted AIC penalty = 1.4214
1311	Adjusted AIC penalty = 1.4214
1312	Adjusted AIC penalty = 1.4214
1313	Adjusted AIC penalty = 1.4214
1314	Adjusted AIC penalty = 1.4214
1315	Adjusted AIC penalty = 1.4214
1316	Adjusted AIC penalty = 1.4214
1317	Adjusted AIC penalty = 1.4214
